id1,id2,relative_speed,distance
235084179,372343000,0.016039785,0.45159249
235084179,372343000,0.011512805,0.430589854
235084179,372343000,0.008200748,0.402221289
235084179,372343000,0.00523539,0.380309815
235084179,372343000,0.003839488,0.355297304
235084179,372343000,0.003664986,0.337415001
235084179,372343000,0.003490481,0.31123068
235084179,372343000,0.003141463,0.287336725
235084179,372343000,0.002617919,0.26721614
235084179,372343000,0.001919833,0.248566375
235084179,372343000,0.001919833,0.228293013
235084179,372343000,0.001919833,0.21227798
235084179,372343000,0.002792436,0.178430037
235084179,372343000,0.002792436,0.165273658
235084179,372343000,0.002268879,0.15395931
235084179,372343000,0.002792436,0.14297954
235084179,372343000,0.004188484,0.13658603
235084179,372343000,0.005060915,0.13218189
235084179,372343000,0.004711953,0.130849121
235084179,372343000,0.004188484,0.130697099
235084179,372343000,0.004013988,0.133085657
235084179,372343000,0.003839488,0.139208881
235084179,372343000,0.003839488,0.146141136
235084179,372343000,0.003141463,0.156246855
235084179,372343000,0.002617919,0.167907263
235084179,372343000,0.002268879,0.179226152
235084179,372343000,0.002094357,0.188650643
235084179,372343000,0.001396252,0.217238686
235084179,372343000,0.00157078,0.232183807
235084179,372343000,0.001919833,0.246591334
235084179,372343000,0.001919833,0.260546715
235084179,372343000,0.001745307,0.271028375
235084179,372343000,0.003490481,0.285566527
235084179,372343000,0.003839488,0.298969679
235084179,372343000,0.003141463,0.313121458
235084179,372343000,0.002617919,0.325003161
235084179,372343000,0.000872662,0.338435111
235084179,372343000,0.00157078,0.361044593
235084179,372343000,0.002792436,0.372046267
235084179,372343000,1.016369784,0.979020399
235084179,372343000,1.006756932,0.951647168
235084179,372343000,1.015964977,0.927491937
235084179,372343000,1.005829375,0.898639722
235084179,372343000,0.986486502,0.875380286
235084179,372343000,1.097343111,0.821978063
235084179,372343000,1.117888211,0.774829419
235084179,372343000,1.058393686,0.748307598
235084179,372343000,0.905231757,0.725787068
235084179,372343000,0.734791523,0.700460674
235084179,372343000,0.640950666,0.671108035
235084179,372343000,0.581202461,0.642892143
235084179,372343000,0.564127464,0.623417994
235084179,372343000,0.584352225,0.597048026
235084179,372343000,0.523359562,0.575312381
